,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,Stratification2,GeoLocation,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
448574,2010,2010,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.1,36.1,,,22.4,49.7,Race/Ethnicity,Hispanic,,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,RACE,HIS
448584,2018,2018,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.9,30.9,,,30.3,31.5,Overall,Overall,,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS1_0,CRDPREV,OVERALL,OVR
448585,2019,2019,DE,Delaware,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.0,31.0,,,27.7,34.3,Gender,Female,,POINT (-75.57774116799965 39.008830667000495),10,DIS,DIS1_0,CRDPREV,GENDER,GENF
448587,2012,2012,IL,Illinois,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.7,36.7,,,36.0,37.3,Gender,Female,,POINT (-88.99771017799969 40.48501028300046),17,DIS,DIS1_0,CRDPREV,GENDER,GENF
448590,2014,2014,GA,Georgia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.5,35.5,,,29.3,41.6,Race/Ethnicity,Hispanic,,POINT (-83.62758034599966 32.83968109300048),13,DIS,DIS1_0,CRDPREV,RACE,HIS
448591,2017,2017,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.7,33.7,,,33.2,34.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-82.40426005599966 40.06021014100048),39,DIS,DIS1_0,CRDPREV,RACE,WHT
448593,2015,2015,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,46.5,46.5,,,24.6,68.3,Race/Ethnicity,Hispanic,,POINT (-108.10983035299967 43.23554134300048),56,DIS,DIS1_0,CRDPREV,RACE,HIS
448596,2017,2017,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,RACE,BLK
448598,2011,2011,ID,Idaho,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-114.3637300419997 43.682630005000476),16,DIS,DIS1_0,CRDPREV,RACE,ASN
448599,2010,2010,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,DIS,DIS1_0,CRDPREV,RACE,ASN
448604,2013,2013,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,43.9,43.9,,,40.5,47.4,Race/Ethnicity,Hispanic,,POINT (-106.13361092099967 38.843840757000464),8,DIS,DIS1_0,CRDPREV,RACE,HIS
448605,2013,2013,IL,Illinois,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-88.99771017799969 40.48501028300046),17,DIS,DIS1_0,CRDPREV,RACE,AIAN
448607,2011,2011,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.1,37.1,,,35.8,38.4,Overall,Overall,,POINT (-68.98503133599962 45.254228894000505),23,DIS,DIS1_0,CRDPREV,OVERALL,OVR
448610,2011,2011,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.2,42.2,,,41.2,43.2,Overall,Overall,,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,OVERALL,OVR
448611,2019,2019,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.5,36.5,,,36.0,37.0,Race/Ethnicity,Hispanic,,,59,DIS,DIS1_0,CRDPREV,RACE,HIS
448612,2016,2016,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.8,35.8,,,34.8,36.8,Gender,Female,,POINT (-120.47001078999972 47.52227862900048),53,DIS,DIS1_0,CRDPREV,GENDER,GENF
448617,2011,2011,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-98.20078122699965 38.34774030000045),20,DIS,DIS1_0,CRDPREV,RACE,AIAN
448621,2011,2011,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.1,34.1,,,33.4,34.8,Overall,Overall,,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,OVERALL,OVR
448625,2010,2010,PA,Pennsylvania,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.4,35.4,,,34.9,35.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-77.86070029399963 40.79373015200048),42,DIS,DIS1_0,CRDPREV,RACE,WHT
448636,2015,2015,AR,Arkansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-92.27449074299966 34.74865012400045),5,DIS,DIS1_0,CRDPREV,RACE,ASN
448637,2011,2011,LA,Louisiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.6,35.6,,,24.3,46.9,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-92.44568007099969 31.31266064400046),22,DIS,DIS1_0,CRDPREV,RACE,ASN
448638,2018,2018,WA,Washington,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.1,34.1,,,33.4,34.7,Race/Ethnicity,"White, non-Hispanic",,POINT (-120.47001078999972 47.52227862900048),53,DIS,DIS1_0,CRDPREV,RACE,WHT
448641,2013,2013,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,RACE,BLK
448646,2015,2015,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,RACE,AIAN
448654,2015,2015,CO,Colorado,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,29.2,29.2,,,23.0,35.4,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-106.13361092099967 38.843840757000464),8,DIS,DIS1_0,CRDPREV,RACE,ASN
448655,2019,2019,MS,Mississippi,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.9,39.9,,,38.3,41.4,Race/Ethnicity,"White, non-Hispanic",,POINT (-89.53803082499968 32.745510099000455),28,DIS,DIS1_0,CRDPREV,RACE,WHT
448656,2013,2013,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.5,35.5,,,35.4,35.6,Race/Ethnicity,"White, non-Hispanic",,,59,DIS,DIS1_0,CRDPREV,RACE,WHT
448666,2014,2014,NY,New York,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,29.7,29.7,,,27.9,31.5,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-75.54397042699964 42.82700103200045),36,DIS,DIS1_0,CRDPREV,RACE,ASN
448671,2017,2017,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,44.8,44.8,,,41.3,48.3,Race/Ethnicity,"Black, non-Hispanic",,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,RACE,BLK
448672,2011,2011,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,28.3,28.3,,,24.3,32.3,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-81.92896053899966 28.932040377000476),12,DIS,DIS1_0,CRDPREV,RACE,ASN
448674,2012,2012,MO,Missouri,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.5,38.5,,,37.3,39.8,Gender,Male,,POINT (-92.56630005299968 38.635790776000476),29,DIS,DIS1_0,CRDPREV,GENDER,GENM
448675,2013,2013,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.0,30.0,,,26.2,33.8,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-76.60926011099963 39.29058096400047),24,DIS,DIS1_0,CRDPREV,RACE,ASN
448681,2018,2018,MI,Michigan,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,33.9,33.9,,,33.3,34.5,Gender,Female,,POINT (-84.71439026999968 44.6613195430005),26,DIS,DIS1_0,CRDPREV,GENDER,GENF
448683,2014,2014,WV,West Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-80.71264013499967 38.66551020200046),54,DIS,DIS1_0,CRDPREV,RACE,ASN
448698,2016,2016,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.8,30.8,,,29.5,32.1,Gender,Female,,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,GENDER,GENF
448703,2017,2017,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.1,31.1,,,29.2,33.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,RACE,WHT
448706,2013,2013,OH,Ohio,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.6,34.6,,,34.0,35.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-82.40426005599966 40.06021014100048),39,DIS,DIS1_0,CRDPREV,RACE,WHT
448707,2019,2019,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,38.4,38.4,,,36.6,40.1,Gender,Male,,POINT (-85.77449091399967 35.68094058000048),47,DIS,DIS1_0,CRDPREV,GENDER,GENM
448711,2014,2014,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-100.11842104899966 47.47531977900047),38,DIS,DIS1_0,CRDPREV,RACE,ASN
448715,2015,2015,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.5,36.5,,,35.9,37.1,Overall,Overall,,POINT (-79.15925046299964 35.466220975000454),37,DIS,DIS1_0,CRDPREV,OVERALL,OVR
448716,2019,2019,CT,Connecticut,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.4,30.4,,,28.8,32.1,Gender,Female,,POINT (-72.64984095199964 41.56266102000046),9,DIS,DIS1_0,CRDPREV,GENDER,GENF
448719,2012,2012,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.4,34.4,,,33.1,35.6,Gender,Female,,POINT (-98.20078122699965 38.34774030000045),20,DIS,DIS1_0,CRDPREV,GENDER,GENF
448724,2012,2012,PR,Puerto Rico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-66.590149 18.220833),72,DIS,DIS1_0,CRDPREV,RACE,AIAN
448729,2013,2013,UT,Utah,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,35.8,35.8,,,34.4,37.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.58713063499971 39.360700171000474),49,DIS,DIS1_0,CRDPREV,RACE,WHT
448734,2012,2012,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.3,31.3,,,30.8,31.8,Race/Ethnicity,"Asian, non-Hispanic",,,59,DIS,DIS1_0,CRDPREV,RACE,ASN
448738,2018,2018,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.9,31.9,,,31.5,32.3,Race/Ethnicity,"White, non-Hispanic",,POINT (-81.92896053899966 28.932040377000476),12,DIS,DIS1_0,CRDPREV,RACE,WHT
448744,2015,2015,LA,Louisiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,27.3,27.3,,,18.2,36.4,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-92.44568007099969 31.31266064400046),22,DIS,DIS1_0,CRDPREV,RACE,ASN
448748,2011,2011,NH,New Hampshire,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-71.50036091999965 43.65595011300047),33,DIS,DIS1_0,CRDPREV,RACE,ASN
448749,2019,2019,MD,Maryland,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.2,32.2,,,30.8,33.6,Gender,Female,,POINT (-76.60926011099963 39.29058096400047),24,DIS,DIS1_0,CRDPREV,GENDER,GENF
448753,2015,2015,IN,Indiana,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.8,37.8,,,37.1,38.5,Overall,Overall,,POINT (-86.14996019399968 39.766910452000445),18,DIS,DIS1_0,CRDPREV,OVERALL,OVR
448754,2015,2015,SD,South Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-100.3735306369997 44.353130053000484),46,DIS,DIS1_0,CRDPREV,RACE,ASN
448755,2014,2014,US,United States,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,50.7,50.7,,,49.3,52.1,Race/Ethnicity,"Black, non-Hispanic",,,59,DIS,DIS1_0,CRDPREV,RACE,BLK
448758,2015,2015,NV,Nevada,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-117.07184056399967 39.493240390000494),32,DIS,DIS1_0,CRDPREV,RACE,AIAN
448759,2011,2011,TN,Tennessee,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,40.7,40.7,,,39.8,41.6,Overall,Overall,,POINT (-85.77449091399967 35.68094058000048),47,DIS,DIS1_0,CRDPREV,OVERALL,OVR
448767,2012,2012,CA,California,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,53.1,53.1,,,48.2,58.0,Race/Ethnicity,American Indian or Alaska Native,,POINT (-120.99999953799971 37.63864012300047),6,DIS,DIS1_0,CRDPREV,RACE,AIAN
448770,2016,2016,NJ,New Jersey,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-74.27369128799967 40.13057004800049),34,DIS,DIS1_0,CRDPREV,RACE,AIAN
448772,2019,2019,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.5,39.5,,,38.4,40.6,Race/Ethnicity,Hispanic,,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS1_0,CRDPREV,RACE,HIS
448777,2015,2015,MN,Minnesota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.0,32.0,,,31.4,32.6,Overall,Overall,,POINT (-94.79420050299967 46.35564873600049),27,DIS,DIS1_0,CRDPREV,OVERALL,OVR
448782,2015,2015,FL,Florida,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,28.4,28.4,,,25.4,31.4,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-81.92896053899966 28.932040377000476),12,DIS,DIS1_0,CRDPREV,RACE,ASN
448783,2010,2010,IA,Iowa,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,29.5,29.5,,,15.2,43.8,Race/Ethnicity,Hispanic,,POINT (-93.81649055599968 42.46940091300047),19,DIS,DIS1_0,CRDPREV,RACE,HIS
448784,2017,2017,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.0,41.0,,,40.0,42.0,Race/Ethnicity,"White, non-Hispanic",,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,RACE,WHT
448785,2019,2019,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.9,30.9,,,28.6,33.2,Gender,Female,,POINT (-68.98503133599962 45.254228894000505),23,DIS,DIS1_0,CRDPREV,GENDER,GENF
448793,2018,2018,KY,Kentucky,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,39.8,39.8,,,38.5,41.1,Gender,Male,,POINT (-84.77497104799966 37.645970271000465),21,DIS,DIS1_0,CRDPREV,GENDER,GENM
448802,2016,2016,DC,District of Columbia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-77.036871 38.907192),11,DIS,DIS1_0,CRDPREV,RACE,AIAN
448803,2016,2016,MA,Massachusetts,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.7,36.7,,,33.0,40.4,Race/Ethnicity,"Black, non-Hispanic",,POINT (-72.08269067499964 42.27687047000046),25,DIS,DIS1_0,CRDPREV,RACE,BLK
448804,2011,2011,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Asian, non-Hispanic",,POINT (-68.98503133599962 45.254228894000505),23,DIS,DIS1_0,CRDPREV,RACE,ASN
448810,2016,2016,KS,Kansas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.6,34.6,,,33.4,35.8,Gender,Female,,POINT (-98.20078122699965 38.34774030000045),20,DIS,DIS1_0,CRDPREV,GENDER,GENF
448811,2018,2018,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,30.0,30.0,,,29.3,30.6,Race/Ethnicity,"White, non-Hispanic",,POINT (-89.81637074199966 44.39319117400049),55,DIS,DIS1_0,CRDPREV,RACE,WHT
448817,2014,2014,WI,Wisconsin,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-89.81637074199966 44.39319117400049),55,DIS,DIS1_0,CRDPREV,RACE,AIAN
448818,2014,2014,NC,North Carolina,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,37.6,37.6,,,36.9,38.4,Gender,Female,,POINT (-79.15925046299964 35.466220975000454),37,DIS,DIS1_0,CRDPREV,GENDER,GENF
448824,2015,2015,TX,Texas,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.9,42.9,,,41.8,44.0,Race/Ethnicity,Hispanic,,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS1_0,CRDPREV,RACE,HIS
448826,2016,2016,VA,Virginia,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,36.8,36.8,,,35.1,38.5,Race/Ethnicity,"Black, non-Hispanic",,POINT (-78.45789046299967 37.54268067400045),51,DIS,DIS1_0,CRDPREV,RACE,BLK
448836,2015,2015,NE,Nebraska,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,,POINT (-99.36572062299967 41.6410409880005),31,DIS,DIS1_0,CRDPREV,RACE,AIAN
448837,2012,2012,NM,New Mexico,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.6,41.6,,,39.8,43.5,Gender,Male,,POINT (-106.24058098499967 34.52088095200048),35,DIS,DIS1_0,CRDPREV,GENDER,GENM
448841,2013,2013,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,34.4,34.4,,,33.2,35.6,Gender,Male,,POINT (-111.76381127699972 34.865970280000454),4,DIS,DIS1_0,CRDPREV,GENDER,GENM
448847,2017,2017,WY,Wyoming,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,41.4,41.4,,,36.9,45.9,Gender,Male,,POINT (-108.10983035299967 43.23554134300048),56,DIS,DIS1_0,CRDPREV,GENDER,GENM
448848,2012,2012,ND,North Dakota,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,31.8,31.8,,,29.6,34.0,Gender,Female,,POINT (-100.11842104899966 47.47531977900047),38,DIS,DIS1_0,CRDPREV,GENDER,GENF
448849,2012,2012,AZ,Arizona,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,32.1,32.1,,,31.3,32.9,Race/Ethnicity,"White, non-Hispanic",,POINT (-111.76381127699972 34.865970280000454),4,DIS,DIS1_0,CRDPREV,RACE,WHT
448852,2013,2013,ME,Maine,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,POINT (-68.98503133599962 45.254228894000505),23,DIS,DIS1_0,CRDPREV,RACE,HIS
448855,2013,2013,OK,Oklahoma,ACS 1-Year Estimates,Disability,Disability among adults aged >= 65 years,%,Crude Prevalence,42.2,42.2,,,41.2,43.2,Race/Ethnicity,"White, non-Hispanic",,POINT (-97.52107021399968 35.47203135600046),40,DIS,DIS1_0,CRDPREV,RACE,WHT
